Orthogroup	AaegyptiLVP_AGWG	AstephensiUCISS2018
OG0009274	AAEL027601	ASTEI20_044679
OG0009275	AAEL027611	ASTEI20_036597
OG0009276	AAEL027651	ASTEI20_035524
OG0009277	AAEL027675	ASTEI20_044639, ASTEI20_040609
OG0009278	AAEL027686	ASTEI20_043594
OG0009279	AAEL027705	ASTEI20_044180
OG0009280	AAEL027767, AAEL027934	ASTEI20_040328
OG0009281	AAEL027798	ASTEI20_037239
OG0009282	AAEL027809	ASTEI20_031089
OG0009283	AAEL027814	ASTEI20_044436
OG0009284	AAEL027864	ASTEI20_032998
OG0009285	AAEL027869	ASTEI20_033004
OG0009286	AAEL027949	ASTEI20_041182
OG0009287	AAEL027977	ASTEI20_031181
OG0009288	AAEL028002	ASTEI20_034267
OG0009289	AAEL028086	ASTEI20_043262
OG0009290	AAEL028092	ASTEI20_035455
OG0009291	AAEL028094	ASTEI20_038585
OG0009292	AAEL028101	ASTEI20_033190
OG0009293	AAEL028180	ASTEI20_039784
OG0009294	AAEL028221	ASTEI20_043974
OG0009295	AAEL028237	ASTEI20_036130
OG0009296	AAEL028247	ASTEI20_042634
OG0009297	AAEL029013	ASTEI20_034920
OG0009298	AAEL029102	ASTEI20_046178
OG0009299	AAEL029117	ASTEI20_039930
OG0009387	AAEL000021	ASTEI20_038005
OG0009388	AAEL000026	ASTEI20_043739
OG0009389	AAEL000101	ASTEI20_036994
OG0009390	AAEL000163	ASTEI20_045246
OG0009392	AAEL000172	ASTEI20_037858
OG0009393	AAEL000196	ASTEI20_044239
OG0009394	AAEL000219	ASTEI20_036556
OG0009396	AAEL000251	ASTEI20_038036
OG0009397	AAEL000281	ASTEI20_037736
OG0009398	AAEL000292	ASTEI20_035304
OG0009399	AAEL000311	ASTEI20_039591
OG0009400	AAEL000431	ASTEI20_036634
OG0009401	AAEL000436	ASTEI20_042821
OG0009402	AAEL000459, AAEL021314	ASTEI20_041483
OG0009403	AAEL000469	ASTEI20_032963
OG0009404	AAEL000495	ASTEI20_035457
OG0009405	AAEL000542	ASTEI20_044475
OG0009406	AAEL000561	ASTEI20_044166
OG0009407	AAEL000566	ASTEI20_039307
OG0009408	AAEL000585	ASTEI20_035689
OG0009409	AAEL000626	ASTEI20_040990
OG0009410	AAEL000645	ASTEI20_036742
OG0009412	AAEL000679	ASTEI20_035144
OG0009414	AAEL000687	ASTEI20_039984
OG0009415	AAEL000713	ASTEI20_035328
OG0009416	AAEL000809	ASTEI20_036935
OG0009418	AAEL000857	ASTEI20_035492
OG0009419	AAEL000941	ASTEI20_041529
OG0009420	AAEL000943	ASTEI20_042486
OG0009421	AAEL001073, AAEL001091	ASTEI20_041327
OG0009422	AAEL001080	ASTEI20_039479
OG0009423	AAEL001092	ASTEI20_042808
OG0009424	AAEL001134	ASTEI20_037406
OG0009425	AAEL001140	ASTEI20_042448
OG0009426	AAEL001202	ASTEI20_044548
OG0009427	AAEL001250	ASTEI20_033114
OG0009429	AAEL001314	ASTEI20_038355
OG0009431	AAEL001420	ASTEI20_041309
OG0009432	AAEL001515	ASTEI20_045690
OG0009433	AAEL001564	ASTEI20_037048
OG0009434	AAEL001568	ASTEI20_044062, ASTEI20_043961
OG0009435	AAEL001569	ASTEI20_035637
OG0009436	AAEL001577	ASTEI20_041930
OG0009437	AAEL001587	ASTEI20_037121
OG0009438	AAEL001607	ASTEI20_034592
OG0009439	AAEL001631	ASTEI20_041093
OG0009440	AAEL001639	ASTEI20_037000
OG0009441	AAEL001644	ASTEI20_043029
OG0009444	AAEL001690	ASTEI20_038722
OG0009445	AAEL001705	ASTEI20_034098
OG0009446	AAEL001730	ASTEI20_035236
OG0009447	AAEL001789	ASTEI20_043586
OG0009448	AAEL001826	ASTEI20_032076
OG0009449	AAEL001838	ASTEI20_040623
OG0009450	AAEL001891	ASTEI20_043814
OG0009451	AAEL001958	ASTEI20_037773
OG0009452	AAEL001972	ASTEI20_044574
OG0009454	AAEL002065	ASTEI20_035757
OG0009455	AAEL002088	ASTEI20_033679
OG0009456	AAEL002105	ASTEI20_040330
OG0009457	AAEL002137	ASTEI20_040863
OG0009459	AAEL002282	ASTEI20_046066
OG0009460	AAEL002362	ASTEI20_045104
OG0009461	AAEL002388	ASTEI20_042627
OG0009462	AAEL002562	ASTEI20_041153
OG0009463	AAEL002575	ASTEI20_042823
OG0009465	AAEL002812	ASTEI20_036095
OG0009466	AAEL002814	ASTEI20_039320
OG0009467	AAEL002817	ASTEI20_035151
OG0009468	AAEL002843	ASTEI20_040011
OG0009471	AAEL002950	ASTEI20_037432, ASTEI20_044347
OG0009472	AAEL002974	ASTEI20_036021
OG0009473	AAEL003090	ASTEI20_043760, ASTEI20_043204
OG0009474	AAEL003235	ASTEI20_043059
OG0009475	AAEL003257	ASTEI20_043660
OG0009476	AAEL003265	ASTEI20_039627
OG0009478	AAEL003355	ASTEI20_038897
OG0009479	AAEL003360	ASTEI20_045361
OG0009480	AAEL003394	ASTEI20_041210
OG0009481	AAEL003508	ASTEI20_045516
OG0009482	AAEL003515	ASTEI20_035024
OG0009483	AAEL003613	ASTEI20_039913
OG0009484	AAEL003635	ASTEI20_036726
OG0009485	AAEL003649	ASTEI20_039771
OG0009486	AAEL003701	ASTEI20_035529
OG0009487	AAEL003703	ASTEI20_039917
OG0009488	AAEL003763	ASTEI20_035662
OG0009489	AAEL003785	ASTEI20_034121
OG0009490	AAEL003825	ASTEI20_045790
OG0009491	AAEL003865	ASTEI20_043070
OG0009492	AAEL003927	ASTEI20_037206
OG0009493	AAEL003938	ASTEI20_041461
OG0009494	AAEL004042	ASTEI20_040259
OG0009495	AAEL004050	ASTEI20_039170
OG0009496	AAEL004065	ASTEI20_035798
OG0009497	AAEL004069	ASTEI20_039299
OG0009498	AAEL004096	ASTEI20_039820
OG0009499	AAEL004154	ASTEI20_038173
OG0009500	AAEL004301	ASTEI20_043343
OG0009501	AAEL004382	ASTEI20_034225
OG0009502	AAEL004448	ASTEI20_032639
OG0009503	AAEL004455	ASTEI20_030892
OG0009504	AAEL004465	ASTEI20_036651
OG0009506	AAEL004529	ASTEI20_038662
OG0009507	AAEL004552	ASTEI20_031852
OG0009508	AAEL004553	ASTEI20_041091
OG0009509	AAEL004574	ASTEI20_038442
OG0009510	AAEL004579	ASTEI20_039233
OG0009511	AAEL004633	ASTEI20_032089
OG0009512	AAEL004690	ASTEI20_042209
OG0009513	AAEL004779	ASTEI20_041280
OG0009514	AAEL004825	ASTEI20_036098
OG0009516	AAEL004872	ASTEI20_033061
OG0009517	AAEL004875	ASTEI20_042978
OG0009518	AAEL024078, AAEL004883	ASTEI20_045606
OG0009519	AAEL004902	ASTEI20_035060
OG0009520	AAEL004907	ASTEI20_042686
OG0009521	AAEL004939	ASTEI20_045807
OG0009522	AAEL004941	ASTEI20_044709
OG0009523	AAEL004957	ASTEI20_033657
OG0009524	AAEL005024	ASTEI20_039475
OG0009525	AAEL005029	ASTEI20_033346
OG0009526	AAEL005080	ASTEI20_040515
OG0009527	AAEL005136, AAEL026601	ASTEI20_034527
OG0009528	AAEL005183	ASTEI20_034079
OG0009529	AAEL005273	ASTEI20_033015
OG0009530	AAEL005279	ASTEI20_039270
OG0009531	AAEL005349	ASTEI20_033033
OG0009532	AAEL005388	ASTEI20_037423
OG0009533	AAEL005469	ASTEI20_034736
OG0009534	AAEL005554	ASTEI20_039517
OG0009535	AAEL005624	ASTEI20_038496
OG0009536	AAEL005660	ASTEI20_040134
OG0009537	AAEL005721	ASTEI20_040381
OG0009538	AAEL005747	ASTEI20_031689
OG0009539	AAEL005777	ASTEI20_039836
OG0009540	AAEL005898	ASTEI20_034093
OG0009541	AAEL005965	ASTEI20_031461
OG0009542	AAEL005966	ASTEI20_045674
OG0009543	AAEL025059, AAEL020692, AAEL006037	ASTEI20_044025
OG0009544	AAEL006043	ASTEI20_035174
OG0009546	AAEL006171	ASTEI20_034124
OG0009547	AAEL006193	ASTEI20_039260
OG0009549	AAEL006221	ASTEI20_042912
OG0009550	AAEL006248	ASTEI20_040888
OG0009551	AAEL006279	ASTEI20_045947
OG0009552	AAEL006280	ASTEI20_036416
OG0009553	AAEL006283	ASTEI20_041144
OG0009554	AAEL006328	ASTEI20_035314, ASTEI20_040149
OG0009555	AAEL006334	ASTEI20_039003
OG0009556	AAEL006463	ASTEI20_030996
OG0009557	AAEL006464	ASTEI20_042184
OG0009558	AAEL006473	ASTEI20_039531
OG0009559	AAEL006492	ASTEI20_040188
OG0009560	AAEL006501	ASTEI20_036109
OG0009561	AAEL006523	ASTEI20_043860
OG0009562	AAEL006525	ASTEI20_043308
OG0009563	AAEL006533	ASTEI20_044364
OG0009565	AAEL006615	ASTEI20_031211
OG0009566	AAEL006628	ASTEI20_032469
OG0009567	AAEL006639	ASTEI20_034174
OG0009568	AAEL006787	ASTEI20_038153
OG0009569	AAEL006817	ASTEI20_043298
OG0009570	AAEL006838	ASTEI20_031299
OG0009571	AAEL006882	ASTEI20_032237
OG0009572	AAEL006900	ASTEI20_033942
OG0009573	AAEL006902	ASTEI20_045400
OG0009575	AAEL006920	ASTEI20_043982
OG0009576	AAEL006924	ASTEI20_031377
OG0009577	AAEL006929	ASTEI20_037441
OG0009578	AAEL006950	ASTEI20_037690
OG0009579	AAEL006951	ASTEI20_045024
OG0009580	AAEL006961	ASTEI20_038572
OG0009581	AAEL006964	ASTEI20_034131
OG0009582	AAEL006970	ASTEI20_039229
OG0009583	AAEL006980	ASTEI20_037632
OG0009584	AAEL007061	ASTEI20_038457
OG0009586	AAEL007188	ASTEI20_032976
OG0009588	AAEL007244	ASTEI20_044697
OG0009589	AAEL007296	ASTEI20_041075
OG0009590	AAEL007314	ASTEI20_034391
OG0009591	AAEL007364	ASTEI20_036193
OG0009592	AAEL007390	ASTEI20_046069
OG0009593	AAEL007391	ASTEI20_032590
OG0009594	AAEL007434	ASTEI20_033552
OG0009595	AAEL007437	ASTEI20_038249
OG0009596	AAEL007587	ASTEI20_045699
OG0009597	AAEL007603	ASTEI20_037194
OG0009598	AAEL007659	ASTEI20_036219
OG0009599	AAEL007683	ASTEI20_034588
OG0009600	AAEL007685	ASTEI20_044356
OG0009601	AAEL007706	ASTEI20_041080
OG0009602	AAEL007758	ASTEI20_034243
OG0009603	AAEL007785	ASTEI20_033637
OG0009604	AAEL007849	ASTEI20_043749
OG0009605	AAEL007868	ASTEI20_043546
OG0009606	AAEL008013	ASTEI20_038248
OG0009607	AAEL008127	ASTEI20_032919
OG0009608	AAEL008205	ASTEI20_042903
OG0009610	AAEL021362, AAEL008254	ASTEI20_035012
OG0009611	AAEL008263	ASTEI20_033863
OG0009612	AAEL008293	ASTEI20_031714
OG0009613	AAEL008415	ASTEI20_030818
OG0009614	AAEL008422	ASTEI20_037397
OG0009615	AAEL008561	ASTEI20_039626
OG0009616	AAEL008582	ASTEI20_042446
OG0009617	AAEL008665	ASTEI20_042131
OG0009618	AAEL008678	ASTEI20_032320
OG0009619	AAEL008693	ASTEI20_036299
OG0009620	AAEL008697	ASTEI20_038378
OG0009621	AAEL008707	ASTEI20_032652
OG0009622	AAEL008797	ASTEI20_040958
OG0009623	AAEL008806	ASTEI20_034794
OG0009624	AAEL008910	ASTEI20_033424
OG0009625	AAEL008914	ASTEI20_038220
OG0009626	AAEL009005	ASTEI20_035553
OG0009627	AAEL009011	ASTEI20_037958
OG0009628	AAEL009036	ASTEI20_045983
OG0009629	AAEL009082	ASTEI20_036467
OG0009630	AAEL009156	ASTEI20_034419
OG0009631	AAEL009167	ASTEI20_035852
OG0009632	AAEL009174	ASTEI20_036112
OG0009633	AAEL009274	ASTEI20_036162
OG0009634	AAEL009288	ASTEI20_033032
OG0009635	AAEL009314, AAEL024256	ASTEI20_036583
OG0009636	AAEL009338	ASTEI20_031496
OG0009637	AAEL009432	ASTEI20_038969
OG0009638	AAEL009477	ASTEI20_032833
OG0009639	AAEL009543	ASTEI20_039306
OG0009641	AAEL009586	ASTEI20_034272
OG0009642	AAEL009599	ASTEI20_032835
OG0009644	AAEL009657	ASTEI20_042809
OG0009645	AAEL009667	ASTEI20_046108
OG0009646	AAEL009680	ASTEI20_045821
OG0009647	AAEL009685	ASTEI20_034425
OG0009648	AAEL009689	ASTEI20_034685
OG0009649	AAEL009778	ASTEI20_034965
OG0009650	AAEL009823	ASTEI20_045041
OG0009651	AAEL009890	ASTEI20_036078
OG0009652	AAEL009936	ASTEI20_041807
OG0009653	AAEL009952	ASTEI20_031035
OG0009654	AAEL009961	ASTEI20_037109
OG0009655	AAEL009990	ASTEI20_034399
OG0009656	AAEL010050	ASTEI20_039186
OG0009657	AAEL010066	ASTEI20_031343
OG0009658	AAEL010076	ASTEI20_032229
OG0009660	AAEL010125	ASTEI20_038256
OG0009661	AAEL010128	ASTEI20_039508
OG0009662	AAEL010132	ASTEI20_041550
OG0009663	AAEL010150	ASTEI20_035219
OG0009664	AAEL010176	ASTEI20_043935
OG0009665	AAEL010186	ASTEI20_043321
OG0009666	AAEL010263	ASTEI20_032178
OG0009668	AAEL010290	ASTEI20_038955
OG0009669	AAEL010337	ASTEI20_042998
OG0009671	AAEL010346	ASTEI20_034742
OG0009672	AAEL010376	ASTEI20_044638
OG0009673	AAEL010419	ASTEI20_045449
OG0009674	AAEL010423	ASTEI20_031582
OG0009676	AAEL010478	ASTEI20_036753
OG0009677	AAEL010531	ASTEI20_040746, ASTEI20_046095
OG0009678	AAEL010634	ASTEI20_042253
OG0009679	AAEL010639	ASTEI20_033983
OG0009680	AAEL010669	ASTEI20_039545
OG0009681	AAEL010752	ASTEI20_036406
OG0009682	AAEL010817	ASTEI20_043274
OG0009683	AAEL010834	ASTEI20_044360
OG0009684	AAEL010895	ASTEI20_032439
OG0009685	AAEL011004	ASTEI20_036747
OG0009686	AAEL011118	ASTEI20_038045, ASTEI20_038330
OG0009687	AAEL011126	ASTEI20_039782
OG0009688	AAEL011156	ASTEI20_035712
OG0009689	AAEL011160	ASTEI20_039737
OG0009690	AAEL011198	ASTEI20_044615
OG0009691	AAEL011200	ASTEI20_033790
OG0009692	AAEL011222	ASTEI20_039002
OG0009693	AAEL011233	ASTEI20_036540
OG0009694	AAEL011263	ASTEI20_033626
OG0009695	AAEL011268	ASTEI20_031121
OG0009696	AAEL011311	ASTEI20_037774
OG0009697	AAEL011316	ASTEI20_043722
OG0009698	AAEL011337	ASTEI20_036649
OG0009699	AAEL011367	ASTEI20_031763
OG0009700	AAEL011370	ASTEI20_034040
OG0009701	AAEL011433	ASTEI20_035956
OG0009702	AAEL011440	ASTEI20_038922
OG0009703	AAEL011553	ASTEI20_038035
OG0009704	AAEL011557	ASTEI20_039153
OG0009705	AAEL011639	ASTEI20_040257
OG0009706	AAEL011730	ASTEI20_033196
OG0009707	AAEL011810	ASTEI20_043090
OG0009708	AAEL011818	ASTEI20_045291
OG0009709	AAEL011825	ASTEI20_034430
OG0009711	AAEL011924	ASTEI20_044247
OG0009712	AAEL011930	ASTEI20_039140
OG0009713	AAEL011935	ASTEI20_034539
OG0009714	AAEL011946	ASTEI20_038759
OG0009715	AAEL011973	ASTEI20_041378
OG0009716	AAEL011980	ASTEI20_041017
OG0009717	AAEL011982	ASTEI20_043917
OG0009718	AAEL012007	ASTEI20_035389
OG0009719	AAEL012103	ASTEI20_044007
OG0009720	AAEL012184	ASTEI20_039493
OG0009721	AAEL012208	ASTEI20_038208
OG0009722	AAEL012220	ASTEI20_030932
OG0009723	AAEL012339, AAEL023423	ASTEI20_040677
OG0009724	AAEL012387	ASTEI20_034157
OG0009725	AAEL012418	ASTEI20_042032
OG0009726	AAEL012500	ASTEI20_044710
OG0009727	AAEL012511	ASTEI20_045490
OG0009728	AAEL012518	ASTEI20_031024
OG0009729	AAEL012526	ASTEI20_032685
OG0009730	AAEL012536	ASTEI20_043300
OG0009731	AAEL012543	ASTEI20_032438
OG0009732	AAEL012675	ASTEI20_039796
OG0009733	AAEL012767	ASTEI20_044097
OG0009734	AAEL012881	ASTEI20_034204
OG0009735	AAEL012939	ASTEI20_040518
OG0009737	AAEL013026	ASTEI20_045495
OG0009738	AAEL013088	ASTEI20_042721
OG0009739	AAEL013092	ASTEI20_036586
OG0009740	AAEL013103	ASTEI20_033716
OG0009741	AAEL013201	ASTEI20_044316, ASTEI20_038749
OG0009742	AAEL013244	ASTEI20_034201
OG0009743	AAEL026466, AAEL013287	ASTEI20_038430
OG0009744	AAEL013288, AAEL013300	ASTEI20_042594
OG0009745	AAEL013295	ASTEI20_038546
OG0009746	AAEL013371	ASTEI20_032211
OG0009747	AAEL013425	ASTEI20_045256
OG0009749	AAEL013483	ASTEI20_038056
OG0009750	AAEL013593	ASTEI20_043636
OG0009751	AAEL013649	ASTEI20_043054
OG0009752	AAEL013679	ASTEI20_032635
OG0009753	AAEL013689	ASTEI20_044740
OG0009754	AAEL013756	ASTEI20_031820
OG0009755	AAEL013763	ASTEI20_045944
OG0009756	AAEL013879	ASTEI20_035168
OG0009757	AAEL013898	ASTEI20_035341
OG0009758	AAEL013942	ASTEI20_046099
OG0009759	AAEL013965	ASTEI20_043219
OG0009760	AAEL013968	ASTEI20_041869
OG0009761	AAEL013987	ASTEI20_039685
OG0009762	AAEL014029	ASTEI20_035473
OG0009763	AAEL014148	ASTEI20_036414
OG0009764	AAEL014242	ASTEI20_043035
OG0009765	AAEL014267	ASTEI20_041044
OG0009766	AAEL014280	ASTEI20_040582
OG0009767	AAEL014339	ASTEI20_034362
OG0009768	AAEL014589	ASTEI20_039655
OG0009769	AAEL014635	ASTEI20_034949
OG0009770	AAEL014656	ASTEI20_034587, ASTEI20_043537
OG0009771	AAEL014698	ASTEI20_045712
OG0009772	AAEL014739	ASTEI20_042012
OG0009773	AAEL014816	ASTEI20_038840
OG0009774	AAEL014821	ASTEI20_032209
OG0009775	AAEL014827	ASTEI20_039420
OG0009776	AAEL014934	ASTEI20_039008
OG0009777	AAEL015070	ASTEI20_044236
OG0009778	AAEL015107	ASTEI20_032622
OG0009779	AAEL015288	ASTEI20_039970
OG0009780	AAEL015338	ASTEI20_042649
OG0009781	AAEL015456	ASTEI20_032653
OG0009782	AAEL017038	ASTEI20_040909
OG0009783	AAEL017048	ASTEI20_041388
OG0009784	AAEL017071	ASTEI20_039376
OG0009785	AAEL017075	ASTEI20_036933
OG0009786	AAEL017113	ASTEI20_043643
OG0009787	AAEL017290	ASTEI20_035262
OG0009788	AAEL017367	ASTEI20_034218
OG0009789	AAEL017515	ASTEI20_033929
OG0009790	AAEL017524	ASTEI20_033116
OG0009791	AAEL017998	ASTEI20_032308
OG0009792	AAEL018055	ASTEI20_034376
OG0009793	AAEL018184	ASTEI20_034505
OG0009794	AAEL018303	ASTEI20_042556
OG0009795	AAEL019443	ASTEI20_040456, ASTEI20_037307
OG0009797	AAEL019510	ASTEI20_034739
OG0009798	AAEL019558	ASTEI20_037927
OG0009799	AAEL019586	ASTEI20_044550
OG0009800	AAEL019592	ASTEI20_045470
OG0009801	AAEL019602	ASTEI20_031671
OG0009802	AAEL019623	ASTEI20_044235
OG0009803	AAEL019646	ASTEI20_037903
OG0009804	AAEL019649	ASTEI20_037725
OG0009805	AAEL019664	ASTEI20_045872
OG0009806	AAEL019684	ASTEI20_032949
OG0009808	AAEL019834	ASTEI20_041383
OG0009810	AAEL019926	ASTEI20_032665
OG0009811	AAEL019946	ASTEI20_031919
OG0009812	AAEL020019	ASTEI20_044023
OG0009813	AAEL020061	ASTEI20_032795
OG0009814	AAEL020116	ASTEI20_042957
OG0009815	AAEL020219	ASTEI20_036186
OG0009816	AAEL020279	ASTEI20_039049
OG0009817	AAEL020285	ASTEI20_040424
OG0009818	AAEL020450	ASTEI20_040482
OG0009819	AAEL020561	ASTEI20_040772
OG0009821	AAEL020680	ASTEI20_036607
OG0009822	AAEL020715	ASTEI20_031592
OG0009824	AAEL020775	ASTEI20_039340
OG0009826	AAEL020934, AAEL022713	ASTEI20_042334
OG0009827	AAEL021180	ASTEI20_040976, ASTEI20_036278
OG0009828	AAEL021194	ASTEI20_040299, ASTEI20_035865, ASTEI20_039415
OG0009829	AAEL021239	ASTEI20_044458
OG0009831	AAEL021424	ASTEI20_044076
OG0009832	AAEL021839	ASTEI20_038137
OG0009833	AAEL021879	ASTEI20_043296
OG0009835	AAEL022132	ASTEI20_034634
OG0009836	AAEL022181	ASTEI20_031463
OG0009837	AAEL022190	ASTEI20_032970
OG0009838	AAEL022202	ASTEI20_045430
OG0009840	AAEL022342	ASTEI20_031304
OG0009841	AAEL022384	ASTEI20_040073
OG0009842	AAEL022515, AAEL025739	ASTEI20_041131
OG0009843	AAEL022590	ASTEI20_036015
OG0009844	AAEL022705	ASTEI20_039342
OG0009846	AAEL022932	ASTEI20_035441
OG0009847	AAEL022986	ASTEI20_044322
OG0009848	AAEL023026	ASTEI20_038179
OG0009850	AAEL023113	ASTEI20_036708
OG0009851	AAEL023144	ASTEI20_038745
OG0009853	AAEL023258	ASTEI20_043078
OG0009854	AAEL023523	ASTEI20_031916
OG0009855	AAEL023591	ASTEI20_043653
OG0009856	AAEL023644	ASTEI20_032414
OG0009857	AAEL023652	ASTEI20_040902
OG0009858	AAEL023709	ASTEI20_037563
OG0009859	AAEL023822	ASTEI20_036132
OG0009861	AAEL027785, AAEL023975	ASTEI20_041156
OG0009862	AAEL024055	ASTEI20_031193
OG0009863	AAEL024189	ASTEI20_040060
OG0009864	AAEL024306	ASTEI20_031838
OG0009865	AAEL024325	ASTEI20_030980
OG0009866	AAEL024377	ASTEI20_045353
OG0009867	AAEL024425	ASTEI20_035119
OG0009868	AAEL024880	ASTEI20_042697
OG0009870	AAEL025217	ASTEI20_040728
OG0009871	AAEL025237	ASTEI20_044993
OG0009872	AAEL025375	ASTEI20_044799
OG0009874	AAEL025467	ASTEI20_033073
OG0009875	AAEL025574	ASTEI20_039776
OG0009876	AAEL025867	ASTEI20_040799
OG0009877	AAEL025889	ASTEI20_046023
OG0009878	AAEL026000	ASTEI20_035563
OG0009879	AAEL026094	ASTEI20_040124
OG0009880	AAEL026174	ASTEI20_034464
OG0009881	AAEL029037, AAEL026177	ASTEI20_041189
OG0009882	AAEL026220	ASTEI20_034116
OG0009883	AAEL026237	ASTEI20_033814
OG0009884	AAEL026310	ASTEI20_039104
OG0009885	AAEL026396	ASTEI20_030941
OG0009886	AAEL026441	ASTEI20_033282
OG0009887	AAEL026591	ASTEI20_039323
OG0009888	AAEL026842	ASTEI20_034281
OG0009889	AAEL027164	ASTEI20_044329
OG0009890	AAEL027233	ASTEI20_040354
OG0009891	AAEL027402	ASTEI20_038804
OG0009892	AAEL027407	ASTEI20_036419
OG0009893	AAEL027434	ASTEI20_035789
OG0009894	AAEL027439	ASTEI20_035946
OG0009895	AAEL027506	ASTEI20_046002
OG0009896	AAEL027545	ASTEI20_043987
OG0009898	AAEL027905	ASTEI20_035164
OG0009899	AAEL028001	ASTEI20_041297
OG0009900	AAEL028052	ASTEI20_037412
OG0009902	AAEL028080	ASTEI20_045332
OG0009903	AAEL028168	ASTEI20_038834
OG0009904	AAEL029094	ASTEI20_042441
OG0010020	AAEL000316	ASTEI20_043519
OG0010021	AAEL000332	ASTEI20_039983
OG0010022	AAEL000420	ASTEI20_042861
OG0010025	AAEL000578	ASTEI20_040927
OG0010026	AAEL000661	ASTEI20_038141
OG0010027	AAEL000805	ASTEI20_044547
OG0010028	AAEL000812	ASTEI20_033063
OG0010030	AAEL000980	ASTEI20_043103
OG0010031	AAEL001037	ASTEI20_045753
OG0010032	AAEL001082	ASTEI20_041835
OG0010033	AAEL001095	ASTEI20_039204
OG0010034	AAEL026503, AAEL001130	ASTEI20_037643
OG0010035	AAEL001346	ASTEI20_037974
OG0010036	AAEL001400	ASTEI20_041639
OG0010038	AAEL001556	ASTEI20_033158
OG0010039	AAEL001596	ASTEI20_037455
OG0010040	AAEL001615	ASTEI20_040952
OG0010041	AAEL001658	ASTEI20_031665
OG0010042	AAEL001863	ASTEI20_032651
OG0010045	AAEL001916	ASTEI20_037904
OG0010046	AAEL002128	ASTEI20_041767
OG0010047	AAEL002196	ASTEI20_030860
OG0010051	AAEL002486	ASTEI20_045379
OG0010052	AAEL002592	ASTEI20_040107
OG0010053	AAEL002625	ASTEI20_035760
OG0010055	AAEL002797	ASTEI20_036757
OG0010060	AAEL003405	ASTEI20_034384
OG0010061	AAEL003456	ASTEI20_044029
OG0010062	AAEL003563	ASTEI20_045066
OG0010063	AAEL003640	ASTEI20_044181
OG0010064	AAEL003644	ASTEI20_040161
OG0010065	AAEL003691	ASTEI20_041612
OG0010066	AAEL003713	ASTEI20_038560
OG0010069	AAEL003897	ASTEI20_035032
OG0010071	AAEL004203	ASTEI20_035097
OG0010075	AAEL004384	ASTEI20_042678
OG0010076	AAEL004434	ASTEI20_033599
OG0010077	AAEL004569	ASTEI20_031891
OG0010078	AAEL004685	ASTEI20_039494
OG0010079	AAEL004689	ASTEI20_035172
OG0010080	AAEL004711	ASTEI20_038165
OG0010081	AAEL004775	ASTEI20_030827
OG0010082	AAEL004867	ASTEI20_035147
OG0010083	AAEL004930	ASTEI20_033917
OG0010087	AAEL005030	ASTEI20_033780
OG0010089	AAEL005143	ASTEI20_033905
OG0010090	AAEL005221	ASTEI20_043100
OG0010091	AAEL005896	ASTEI20_043611
OG0010092	AAEL005900	ASTEI20_035597
OG0010094	AAEL006135	ASTEI20_041736
OG0010095	AAEL006197	ASTEI20_044483
OG0010096	AAEL006311	ASTEI20_033243
OG0010100	AAEL006494	ASTEI20_038859
OG0010101	AAEL006643	ASTEI20_035693
OG0010103	AAEL006903	ASTEI20_034155
OG0010104	AAEL006907	ASTEI20_036609
OG0010106	AAEL007068	ASTEI20_033978
OG0010107	AAEL007243	ASTEI20_042493
OG0010109	AAEL007367	ASTEI20_037914
OG0010110	AAEL007432	ASTEI20_033895
OG0010111	AAEL007444	ASTEI20_038236
OG0010113	AAEL007652	ASTEI20_036636
OG0010114	AAEL007654	ASTEI20_039951
OG0010115	AAEL007679	ASTEI20_043514
OG0010116	AAEL007731	ASTEI20_040710
OG0010119	AAEL008007	ASTEI20_031033
OG0010120	AAEL008012	ASTEI20_035472
OG0010121	AAEL008064	ASTEI20_032551
OG0010122	AAEL008066	ASTEI20_046120
OG0010123	AAEL008149	ASTEI20_042116
OG0010125	AAEL008428	ASTEI20_040766
OG0010126	AAEL008599	ASTEI20_036294
OG0010127	AAEL008746	ASTEI20_045402
OG0010129	AAEL008820	ASTEI20_043959
OG0010130	AAEL008884	ASTEI20_046033
OG0010136	AAEL009481	ASTEI20_046175
OG0010138	AAEL009526	ASTEI20_036683
OG0010139	AAEL009539	ASTEI20_043742
OG0010140	AAEL009683	ASTEI20_035411
OG0010141	AAEL009697	ASTEI20_045530
OG0010142	AAEL009744	ASTEI20_033400
OG0010143	AAEL009752	ASTEI20_038180
OG0010146	AAEL010291	ASTEI20_042217
OG0010147	AAEL010338	ASTEI20_037952
OG0010148	AAEL010339	ASTEI20_037028
OG0010149	AAEL010440	ASTEI20_032147
OG0010150	AAEL010536	ASTEI20_032761
OG0010151	AAEL010576	ASTEI20_033381
OG0010154	AAEL010917	ASTEI20_035721
OG0010155	AAEL011035	ASTEI20_032585
OG0010159	AAEL011281	ASTEI20_041676
OG0010160	AAEL011319	ASTEI20_034503
OG0010161	AAEL011324	ASTEI20_036342
OG0010163	AAEL011377	ASTEI20_041773
OG0010164	AAEL011448	ASTEI20_036364
OG0010165	AAEL011452	ASTEI20_037587
OG0010166	AAEL011466	ASTEI20_044911
OG0010167	AAEL011585	ASTEI20_037292
OG0010168	AAEL011882	ASTEI20_044923
OG0010169	AAEL011923	ASTEI20_033093
OG0010170	AAEL011957	ASTEI20_037050
OG0010171	AAEL012069	ASTEI20_036004
